filename,publisher,raw_count,total,ag_share
allafrica_2004.csv,africa recovery (new york),1,1,1.0
allafrica_2004.csv,africa renewal (united nations),2,2,1.0
allafrica_2004.csv,"africafocus (washington, dc)",1,1,1.0
allafrica_2004.csv,african woman and child feature service (nairobi),1,1,1.0
allafrica_2004.csv,african woman and child feature services (nairobi),1,1,1.0
allafrica_2004.csv,agencia de informacao de mocambique (maputo),8,8,1.0
allafrica_2004.csv,angola press agency (luanda),23,24,0.958
allafrica_2004.csv,buanews (tshwane),3,4,0.75
allafrica_2004.csv,business day (johannesburg),2,7,0.286
allafrica_2004.csv,cameroon tribune (yaoundã©),24,28,0.857
allafrica_2004.csv,cape argus (cape town),1,1,1.0
allafrica_2004.csv,catholic information service for africa (nairobi),1,1,1.0
allafrica_2004.csv,concord times (freetown),2,3,0.667
allafrica_2004.csv,content from a premium partner government of akwa ibom state (uyo),1,1,1.0
allafrica_2004.csv,daily champion (lagos),36,46,0.783
allafrica_2004.csv,daily trust (abuja),10,12,0.833
allafrica_2004.csv,fahamu (oxford),5,5,1.0
allafrica_2004.csv,financial gazette (harare),10,10,1.0
allafrica_2004.csv,gambia daily news (banjul),2,2,1.0
allafrica_2004.csv,ghanaian chronicle (accra),40,50,0.8
allafrica_2004.csv,government of nigeria (abuja),1,1,1.0
allafrica_2004.csv,hirondelle news agency (lausanne),2,2,1.0
allafrica_2004.csv,inter press service,4,4,1.0
allafrica_2004.csv,l'express (port louis),0,1,0.0
allafrica_2004.csv,mail & guardian (johannesburg),2,3,0.667
allafrica_2004.csv,malawi standard (blantyre),1,1,1.0
allafrica_2004.csv,mmegi/the reporter (gaborone),19,26,0.731
allafrica_2004.csv,nepad secretariat (midrand),1,1,1.0
allafrica_2004.csv,new era (windhoek),6,10,0.6
allafrica_2004.csv,new vision (kampala),74,100,0.74
allafrica_2004.csv,nigeria first (abuja),1,3,0.333
allafrica_2004.csv,p.m. news (lagos),5,11,0.455
allafrica_2004.csv,panos (london),1,1,1.0
allafrica_2004.csv,public agenda (accra),12,13,0.923
allafrica_2004.csv,reporters sans frontiã ̈res (paris),0,2,0.0
allafrica_2004.csv,scidev.net,1,1,1.0
allafrica_2004.csv,standard times (freetown),4,4,1.0
allafrica_2004.csv,sunday times (johannesburg),4,5,0.8
allafrica_2004.csv,the analyst (monrovia),1,1,1.0
allafrica_2004.csv,the daily monitor (addis ababa),1,2,0.5
allafrica_2004.csv,the daily news (harare),0,1,0.0
allafrica_2004.csv,the east african (nairobi),8,10,0.8
allafrica_2004.csv,the east african standard (nairobi),39,43,0.907
allafrica_2004.csv,the herald (harare),48,51,0.941
allafrica_2004.csv,the independent (banjul),9,9,1.0
allafrica_2004.csv,the independent (freetown),2,2,1.0
allafrica_2004.csv,the inquirer (monrovia),1,1,1.0
allafrica_2004.csv,the monitor (kampala),43,71,0.606
allafrica_2004.csv,the namibian (windhoek),3,3,1.0
allafrica_2004.csv,the nation (nairobi),42,49,0.857
allafrica_2004.csv,the news (lagos),10,11,0.909
allafrica_2004.csv,the news (monrovia),5,6,0.833
allafrica_2004.csv,the post (buea),4,4,1.0
allafrica_2004.csv,the post (lusaka),14,18,0.778
allafrica_2004.csv,the times of zambia (ndola),30,37,0.811
allafrica_2004.csv,this day (lagos),118,151,0.781
allafrica_2004.csv,un integrated regional information networks,92,101,0.911
allafrica_2004.csv,un news service,6,10,0.6
allafrica_2004.csv,united nations (new york),0,4,0.0
allafrica_2004.csv,united nations high commissioner for refugees,0,9,0.0
allafrica_2004.csv,united nations world food programme (rome),8,8,1.0
allafrica_2004.csv,"united states agency for international development (washington, dc)",2,3,0.667
allafrica_2004.csv,"united states department of agriculture (washington, dc)",1,1,1.0
allafrica_2004.csv,"united states department of state (washington, dc)",5,5,1.0
allafrica_2004.csv,vanguard (lagos),120,158,0.759
allafrica_2004.csv,weekly trust (abuja),3,4,0.75
allafrica_2004.csv,world organisation against torture (geneva),0,1,0.0
allafrica_2004.csv,zimbabwe independent (harare),4,6,0.667
allafrica_2004.csv,zimbabwe standard (harare),2,4,0.5
allafrica_2005.csv,accra mail (accra),8,12,0.667
allafrica_2005.csv,addis fortune (addis ababa),1,3,0.333
allafrica_2005.csv,addis tribune (addis ababa),3,3,1.0
allafrica_2005.csv,"africare (washington, dc)",1,1,1.0
allafrica_2005.csv,africawoman.net (nairobi),1,1,1.0
allafrica_2005.csv,agencia de informacao de mocambique (maputo),17,17,1.0
allafrica_2005.csv,allafrica.com,1,1,1.0
allafrica_2005.csv,angola press agency (luanda),9,12,0.75
allafrica_2005.csv,arusha times (arusha),9,17,0.529
allafrica_2005.csv,buanews (tshwane),3,5,0.6
allafrica_2005.csv,business day (johannesburg),12,29,0.414
allafrica_2005.csv,business in africa (johannesburg),1,1,1.0
allafrica_2005.csv,cameroon tribune (yaoundã©),36,45,0.8
allafrica_2005.csv,cape argus (cape town),0,3,0.0
allafrica_2005.csv,catholic information service for africa (nairobi),1,3,0.333
allafrica_2005.csv,christian aid (london),1,1,1.0
allafrica_2005.csv,common market for eastern and southern africa (lusaka),1,1,1.0
allafrica_2005.csv,commonwealth news and information service (london),1,1,1.0
allafrica_2005.csv,concord times (freetown),4,8,0.5
allafrica_2005.csv,daily champion (lagos),53,81,0.654
allafrica_2005.csv,daily trust (abuja),40,59,0.678
allafrica_2005.csv,fahamu (oxford),8,12,0.667
allafrica_2005.csv,financial gazette (harare),6,15,0.4
allafrica_2005.csv,food and agriculture organization of the united nations (rome),2,2,1.0
allafrica_2005.csv,frontpageafrica (monrovia),2,2,1.0
allafrica_2005.csv,ghanaian chronicle (accra),32,47,0.681
allafrica_2005.csv,h-net (east lansing),0,1,0.0
allafrica_2005.csv,hirondelle news agency (lausanne),1,3,0.333
allafrica_2005.csv,"human rights watch (washington, dc)",0,1,0.0
allafrica_2005.csv,institute for war & peace reporting,0,1,0.0
allafrica_2005.csv,inter press service,9,16,0.562
allafrica_2005.csv,"international monetary fund (washington, dc)",0,1,0.0
allafrica_2005.csv,itweb (johannesburg),0,2,0.0
allafrica_2005.csv,journaliste en danger (kinshasa),0,1,0.0
allafrica_2005.csv,l'express (port louis),2,2,1.0
allafrica_2005.csv,liberian observer (monrovia),15,22,0.682
allafrica_2005.csv,mail & guardian (johannesburg),0,4,0.0
allafrica_2005.csv,mmegi/the reporter (gaborone),16,25,0.64
allafrica_2005.csv,namibia economist (windhoek),2,2,1.0
allafrica_2005.csv,new era (windhoek),8,16,0.5
allafrica_2005.csv,new vision (kampala),114,210,0.543
allafrica_2005.csv,nigeria first (abuja),16,18,0.889
allafrica_2005.csv,oxfam international (oxford),1,1,1.0
allafrica_2005.csv,panos (london),2,2,1.0
allafrica_2005.csv,power and interest news report (chicago),0,1,0.0
allafrica_2005.csv,public agenda (accra),9,13,0.692
allafrica_2005.csv,reporters sans frontiã ̈res (paris),0,1,0.0
allafrica_2005.csv,scidev.net,4,4,1.0
allafrica_2005.csv,shabait.com (asmara),2,2,1.0
allafrica_2005.csv,southscan (london),2,2,1.0
allafrica_2005.csv,standard times (freetown),2,5,0.4
allafrica_2005.csv,sunday times (johannesburg),1,1,1.0
allafrica_2005.csv,the analyst (monrovia),5,6,0.833
allafrica_2005.csv,the chronicle (lilongwe),7,10,0.7
allafrica_2005.csv,the daily monitor (addis ababa),2,2,1.0
allafrica_2005.csv,the daily news (harare),0,1,0.0
allafrica_2005.csv,the east african (nairobi),16,36,0.444
allafrica_2005.csv,the east african standard (nairobi),63,392,0.161
allafrica_2005.csv,the ethiopian herald (addis ababa),11,12,0.917
allafrica_2005.csv,the herald (harare),48,63,0.762
allafrica_2005.csv,the independent (banjul),1,3,0.333
allafrica_2005.csv,the inquirer (monrovia),0,1,0.0
allafrica_2005.csv,the monitor (kampala),47,165,0.285
allafrica_2005.csv,the namibian (windhoek),3,4,0.75
allafrica_2005.csv,the nation (nairobi),99,595,0.166
allafrica_2005.csv,the new times (kigali),14,24,0.583
allafrica_2005.csv,the news (monrovia),1,1,1.0
allafrica_2005.csv,the post (buea),17,31,0.548
allafrica_2005.csv,the post (lusaka),36,42,0.857
allafrica_2005.csv,the times of zambia (ndola),37,48,0.771
allafrica_2005.csv,this day (lagos),210,290,0.724
allafrica_2005.csv,un integrated regional information networks,93,109,0.853
allafrica_2005.csv,un news service,5,8,0.625
allafrica_2005.csv,united nations environment program (nairobi),0,1,0.0
allafrica_2005.csv,united nations world food programme (rome),2,2,1.0
allafrica_2005.csv,"united states department of agriculture (washington, dc)",1,1,1.0
allafrica_2005.csv,"united states department of state (washington, dc)",6,6,1.0
allafrica_2005.csv,university of georgia press (athens),1,1,1.0
allafrica_2005.csv,vanguard (lagos),83,118,0.703
allafrica_2005.csv,weekly trust (abuja),0,1,0.0
allafrica_2005.csv,zimbabwe independent (harare),3,4,0.75
allafrica_2005.csv,zimbabwe standard (harare),7,16,0.438
allafrica_2006.csv,accra mail (accra),13,19,0.684
allafrica_2006.csv,addis fortune (addis ababa),1,2,0.5
allafrica_2006.csv,africa renewal (united nations),4,4,1.0
allafrica_2006.csv,"africafocus (washington, dc)",4,4,1.0
allafrica_2006.csv,african woman and child feature service (nairobi),1,1,1.0
allafrica_2006.csv,agencia de informacao de mocambique (maputo),10,11,0.909
allafrica_2006.csv,allafrica.com,1,1,1.0
allafrica_2006.csv,allgambian.net (onalaska),0,1,0.0
allafrica_2006.csv,angola press agency (luanda),18,23,0.783
allafrica_2006.csv,arusha times (arusha),14,17,0.824
allafrica_2006.csv,buanews (tshwane),7,8,0.875
allafrica_2006.csv,business day (johannesburg),14,23,0.609
allafrica_2006.csv,business in africa (johannesburg),2,3,0.667
allafrica_2006.csv,cameroon tribune (yaoundã©),27,34,0.794
allafrica_2006.csv,cape argus (cape town),2,3,0.667
allafrica_2006.csv,catholic information service for africa (nairobi),1,2,0.5
allafrica_2006.csv,church world service (new york),1,1,1.0
allafrica_2006.csv,concord times (freetown),9,16,0.562
allafrica_2006.csv,daily champion (lagos),39,52,0.75
allafrica_2006.csv,daily trust (abuja),48,74,0.649
allafrica_2006.csv,east african business week (kampala),10,10,1.0
allafrica_2006.csv,echo (gaborone),1,1,1.0
allafrica_2006.csv,fahamu (oxford),7,7,1.0
allafrica_2006.csv,financial gazette (harare),23,32,0.719
allafrica_2006.csv,food and agriculture organization of the united nations (rome),2,2,1.0
allafrica_2006.csv,ghanaian chronicle (accra),44,57,0.772
allafrica_2006.csv,health-e (cape town),1,1,1.0
allafrica_2006.csv,institute for war & peace reporting,6,7,0.857
allafrica_2006.csv,inter press service,7,12,0.583
allafrica_2006.csv,international fund for agricultural development (rome),3,3,1.0
allafrica_2006.csv,l'express (port louis),1,3,0.333
allafrica_2006.csv,l'observateur paalga (ouagadougou),0,1,0.0
allafrica_2006.csv,media foundation for west africa (accra),1,1,1.0
allafrica_2006.csv,mmegi/the reporter (gaborone),22,28,0.786
allafrica_2006.csv,namibia economist (windhoek),3,4,0.75
allafrica_2006.csv,new era (windhoek),12,19,0.632
allafrica_2006.csv,new vision (kampala),175,241,0.726
allafrica_2006.csv,nigeria first (abuja),12,14,0.857
allafrica_2006.csv,panos (london),1,1,1.0
allafrica_2006.csv,physicians for human rights (new york),1,1,1.0
allafrica_2006.csv,public agenda (accra),13,19,0.684
allafrica_2006.csv,reporters sans frontiã ̈res (paris),0,1,0.0
allafrica_2006.csv,scidev.net,6,7,0.857
allafrica_2006.csv,shabait.com (asmara),9,10,0.9
allafrica_2006.csv,southern african news features (harare),5,5,1.0
allafrica_2006.csv,standard times (freetown),8,10,0.8
allafrica_2006.csv,sunday times (johannesburg),4,4,1.0
allafrica_2006.csv,the analyst (monrovia),12,16,0.75
allafrica_2006.csv,the chronicle (lilongwe),4,5,0.8
allafrica_2006.csv,the daily monitor (addis ababa),4,4,1.0
allafrica_2006.csv,the daily observer (banjul),4,5,0.8
allafrica_2006.csv,the east african (nairobi),21,27,0.778
allafrica_2006.csv,the east african standard (nairobi),40,115,0.348
allafrica_2006.csv,the ethiopian herald (addis ababa),23,24,0.958
allafrica_2006.csv,the gambia journal (banjul),2,2,1.0
allafrica_2006.csv,the herald (harare),70,89,0.787
allafrica_2006.csv,the independent (banjul),1,1,1.0
allafrica_2006.csv,the independent (freetown (freetown),0,1,0.0
allafrica_2006.csv,the independent (freetown),5,5,1.0
allafrica_2006.csv,the inquirer (monrovia),3,5,0.6
allafrica_2006.csv,the monitor (kampala),100,159,0.629
allafrica_2006.csv,the namibian (windhoek),1,2,0.5
allafrica_2006.csv,the nation (nairobi),80,168,0.476
allafrica_2006.csv,the new times (kigali),60,76,0.789
allafrica_2006.csv,the news (monrovia),1,3,0.333
allafrica_2006.csv,the post (buea),24,29,0.828
allafrica_2006.csv,the post (lusaka),17,27,0.63
allafrica_2006.csv,the reporter (addis ababa),2,3,0.667
allafrica_2006.csv,the times of zambia (ndola),13,15,0.867
allafrica_2006.csv,the voice (francistown),3,4,0.75
allafrica_2006.csv,this day (lagos),134,172,0.779
allafrica_2006.csv,un integrated regional information networks,56,70,0.8
allafrica_2006.csv,un news service,5,8,0.625
allafrica_2006.csv,united nations world food programme (rome),1,1,1.0
allafrica_2006.csv,"united states department of state (washington, dc)",4,4,1.0
allafrica_2006.csv,vanguard (lagos),107,153,0.699
allafrica_2006.csv,weekly trust (abuja),7,13,0.538
allafrica_2006.csv,zimbabwe independent (harare),11,17,0.647
allafrica_2006.csv,zimbabwe standard (harare),9,11,0.818
allafrica_2007.csv,accra mail (accra),16,19,0.842
allafrica_2007.csv,addis fortune (addis ababa),2,2,1.0
allafrica_2007.csv,"africa journal (washington, dc)",5,5,1.0
allafrica_2007.csv,africa renewal (united nations),1,2,0.5
allafrica_2007.csv,"africafocus (washington, dc)",3,4,0.75
allafrica_2007.csv,african national congress (johannesburg),1,1,1.0
allafrica_2007.csv,agencia de informacao de mocambique (maputo),9,12,0.75
allafrica_2007.csv,allafrica.com,2,4,0.5
allafrica_2007.csv,allgambian.net (onalaska),2,2,1.0
allafrica_2007.csv,angola press agency (luanda),6,8,0.75
allafrica_2007.csv,arusha times (arusha),1,6,0.167
allafrica_2007.csv,biz-community (cape town),1,1,1.0
allafrica_2007.csv,buanews (tshwane),7,11,0.636
allafrica_2007.csv,burundi rã©alitã©s (bujumbura),1,1,1.0
allafrica_2007.csv,business daily (nairobi),12,18,0.667
allafrica_2007.csv,business day (johannesburg),7,18,0.389
allafrica_2007.csv,cameroon tribune (yaoundã©),24,30,0.8
allafrica_2007.csv,cape argus (cape town),1,5,0.2
allafrica_2007.csv,catholic information service for africa (nairobi),0,1,0.0
allafrica_2007.csv,catholic relief services (baltimore),1,1,1.0
allafrica_2007.csv,commonwealth news and information service (london),1,1,1.0
allafrica_2007.csv,concord times (freetown),7,13,0.538
allafrica_2007.csv,"content from a premium partner africare (washington, dc)",1,1,1.0
allafrica_2007.csv,content from a premium partner alliance for a green revolution in africa (nairobi),1,1,1.0
allafrica_2007.csv,daily champion (lagos),44,74,0.595
allafrica_2007.csv,daily trust (abuja),66,118,0.559
allafrica_2007.csv,east african business week (kampala),8,18,0.444
allafrica_2007.csv,fahamu (oxford),1,2,0.5
allafrica_2007.csv,financial gazette (harare),11,25,0.44
allafrica_2007.csv,focus media (kigali),1,4,0.25
allafrica_2007.csv,food and agriculture organization of the united nations (rome),2,2,1.0
allafrica_2007.csv,foroyaa newspaper (serrekunda),5,6,0.833
allafrica_2007.csv,ghanaian chronicle (accra),29,41,0.707
allafrica_2007.csv,global voices online (cambridge),3,3,1.0
allafrica_2007.csv,health-e (cape town),0,1,0.0
allafrica_2007.csv,highway africa news agency (grahamstown),1,1,1.0
allafrica_2007.csv,hirondelle news agency (lausanne),0,1,0.0
allafrica_2007.csv,institute for war & peace reporting,2,2,1.0
allafrica_2007.csv,inter press service,19,25,0.76
allafrica_2007.csv,international trade centre (geneva),1,1,1.0
allafrica_2007.csv,l'express (port louis),0,6,0.0
allafrica_2007.csv,leadership (abuja),30,44,0.682
allafrica_2007.csv,mmegi/the reporter (gaborone),18,35,0.514
allafrica_2007.csv,new era (windhoek),22,37,0.595
allafrica_2007.csv,new vision (kampala),223,391,0.57
allafrica_2007.csv,nigeria first (abuja),2,2,1.0
allafrica_2007.csv,plusnews (johannesburg),1,1,1.0
allafrica_2007.csv,public agenda (accra),19,22,0.864
allafrica_2007.csv,rwanda news agency/agence rwandaise d'information (kigali),4,5,0.8
allafrica_2007.csv,scidev.net,11,12,0.917
allafrica_2007.csv,shabait.com (asmara),7,9,0.778
allafrica_2007.csv,shabelle media network (mogadishu),1,2,0.5
allafrica_2007.csv,the analyst (monrovia),3,6,0.5
allafrica_2007.csv,the citizen (dar es salaam),2,4,0.5
allafrica_2007.csv,the daily monitor (addis ababa),2,5,0.4
allafrica_2007.csv,the daily observer (banjul),2,4,0.5
allafrica_2007.csv,the east african (nairobi),15,27,0.556
allafrica_2007.csv,the east african standard (nairobi),22,124,0.177
allafrica_2007.csv,the ethiopian herald (addis ababa),4,4,1.0
allafrica_2007.csv,the gambia echo (raleigh),0,3,0.0
allafrica_2007.csv,the herald (harare),66,100,0.66
allafrica_2007.csv,the independent (freetown),0,1,0.0
allafrica_2007.csv,the inquirer (monrovia),6,8,0.75
allafrica_2007.csv,the monitor (kampala),134,274,0.489
allafrica_2007.csv,the namibian (windhoek),7,12,0.583
allafrica_2007.csv,the nation (nairobi),40,164,0.244
allafrica_2007.csv,the new times (kigali),36,62,0.581
allafrica_2007.csv,the news (monrovia),0,1,0.0
allafrica_2007.csv,the observer (kampala),1,3,0.333
allafrica_2007.csv,the post (buea),11,22,0.5
allafrica_2007.csv,the reporter (addis ababa),6,10,0.6
allafrica_2007.csv,the times of zambia (ndola),13,21,0.619
allafrica_2007.csv,the voice (francistown),8,11,0.727
allafrica_2007.csv,this day (lagos),89,141,0.631
allafrica_2007.csv,tomric news agency (dar es salaam),0,1,0.0
allafrica_2007.csv,tunisia online (tunis),0,1,0.0
allafrica_2007.csv,un integrated regional information networks,55,67,0.821
allafrica_2007.csv,un news service,6,7,0.857
allafrica_2007.csv,united nation world food programme (rome),1,1,1.0
allafrica_2007.csv,united nations children's fund (new york),0,1,0.0
allafrica_2007.csv,united nations development programme (new york),1,1,1.0
allafrica_2007.csv,united nations mission in the democratic republic of congo (kinshasa),1,4,0.25
allafrica_2007.csv,"united states congress (washington, dc)",0,2,0.0
allafrica_2007.csv,"united states department of state (washington, dc)",1,1,1.0
allafrica_2007.csv,vanguard (lagos),76,119,0.639
allafrica_2007.csv,weekly trust (abuja),5,7,0.714
allafrica_2007.csv,"world bank (washington, dc)",1,1,1.0
allafrica_2007.csv,worldfish center (penang),1,1,1.0
allafrica_2007.csv,zimbabwe independent (harare),9,21,0.429
allafrica_2007.csv,zimbabwe standard (harare),4,7,0.571
allafrica_2008.csv,accra mail (accra),19,19,1.0
allafrica_2008.csv,actionaid (london),1,1,1.0
allafrica_2008.csv,addis fortune (addis ababa),1,2,0.5
allafrica_2008.csv,africa renewal (united nations),4,4,1.0
allafrica_2008.csv,"africafocus (washington, dc)",2,4,0.5
allafrica_2008.csv,african national congress (johannesburg),0,1,0.0
allafrica_2008.csv,agence de presse sã©nã©galaise (dakar),2,2,1.0
allafrica_2008.csv,agencia de informacao de mocambique (maputo),26,32,0.812
allafrica_2008.csv,allafrica.com,6,6,1.0
allafrica_2008.csv,"america.gov (washington, dc)",2,2,1.0
allafrica_2008.csv,angola press agency (luanda),19,20,0.95
allafrica_2008.csv,arusha times (arusha),0,1,0.0
allafrica_2008.csv,ashden awards for sustainable energy (london),0,1,0.0
allafrica_2008.csv,biz-community (cape town),0,1,0.0
allafrica_2008.csv,buanews (tshwane),3,3,1.0
allafrica_2008.csv,burundi rã©alitã©s (bujumbura),1,1,1.0
allafrica_2008.csv,business daily (nairobi),18,30,0.6
allafrica_2008.csv,business day (johannesburg),10,24,0.417
allafrica_2008.csv,cameroon tribune (yaoundã©),33,42,0.786
allafrica_2008.csv,cape argus (cape town),2,2,1.0
allafrica_2008.csv,catholic information service for africa (nairobi),1,2,0.5
allafrica_2008.csv,commonwealth news and information service (london),5,6,0.833
allafrica_2008.csv,concord times (freetown),23,33,0.697
allafrica_2008.csv,content from a premium partner african development bank (abidjan),3,3,1.0
allafrica_2008.csv,daily champion (lagos),18,24,0.75
allafrica_2008.csv,daily independent (lagos),14,17,0.824
allafrica_2008.csv,daily trust (abuja),96,135,0.711
allafrica_2008.csv,east african business week (kampala),7,11,0.636
allafrica_2008.csv,fahamu (oxford),10,13,0.769
allafrica_2008.csv,financial gazette (harare),2,6,0.333
allafrica_2008.csv,focus media (kigali),5,12,0.417
allafrica_2008.csv,food and agriculture organization of the united nations (rome),10,10,1.0
allafrica_2008.csv,foreign & commonwealth office (london),0,1,0.0
allafrica_2008.csv,foroyaa newspaper (serrekunda),0,1,0.0
allafrica_2008.csv,"freedom newspaper (raleigh, north carolina)",1,2,0.5
allafrica_2008.csv,ghanaian chronicle (accra),36,50,0.72
allafrica_2008.csv,government of liberia (monrovia),4,4,1.0
allafrica_2008.csv,hirondelle news agency (lausanne),1,3,0.333
allafrica_2008.csv,inter press service,27,42,0.643
allafrica_2008.csv,international trade centre (geneva),0,1,0.0
allafrica_2008.csv,leadership (abuja),101,150,0.673
allafrica_2008.csv,"mercy ships (garden valley, texas)",1,1,1.0
allafrica_2008.csv,mmegi/the reporter (gaborone),16,22,0.727
allafrica_2008.csv,namibia economist (windhoek),2,3,0.667
allafrica_2008.csv,new era (windhoek),14,30,0.467
allafrica_2008.csv,new vision (kampala),295,427,0.691
allafrica_2008.csv,nigeria first (abuja),0,1,0.0
allafrica_2008.csv,oxfam international (oxford),0,1,0.0
allafrica_2008.csv,plusnews (johannesburg),2,2,1.0
allafrica_2008.csv,public agenda (accra),24,30,0.8
allafrica_2008.csv,rwanda news agency/agence rwandaise d'information (kigali),4,6,0.667
allafrica_2008.csv,scidev.net,2,2,1.0
allafrica_2008.csv,shabait.com (asmara),4,6,0.667
allafrica_2008.csv,shabelle media network (mogadishu),0,1,0.0
allafrica_2008.csv,southern african news features (harare),2,2,1.0
allafrica_2008.csv,sw radio africa (london),1,1,1.0
allafrica_2008.csv,the analyst (monrovia),13,13,1.0
allafrica_2008.csv,the citizen (dar es salaam),8,15,0.533
allafrica_2008.csv,the daily monitor (addis ababa),2,4,0.5
allafrica_2008.csv,the daily observer (banjul),15,18,0.833
allafrica_2008.csv,the east african (nairobi),32,40,0.8
allafrica_2008.csv,the east african standard (nairobi),11,20,0.55
allafrica_2008.csv,the elders (london),0,1,0.0
allafrica_2008.csv,the herald (harare),32,45,0.711
allafrica_2008.csv,the inquirer (monrovia),6,9,0.667
allafrica_2008.csv,the monitor (kampala),129,208,0.62
allafrica_2008.csv,the namibian (windhoek),7,8,0.875
allafrica_2008.csv,the nation (nairobi),54,88,0.614
allafrica_2008.csv,the new times (kigali),34,60,0.567
allafrica_2008.csv,the news (monrovia),8,12,0.667
allafrica_2008.csv,the observer (kampala),7,21,0.333
allafrica_2008.csv,the post (buea),34,48,0.708
allafrica_2008.csv,the star (nairobi),0,1,0.0
allafrica_2008.csv,the times of zambia (ndola),19,20,0.95
allafrica_2008.csv,the voice (francistown),1,1,1.0
allafrica_2008.csv,the zimbabwe guardian (london),2,2,1.0
allafrica_2008.csv,this day (lagos),125,172,0.727
allafrica_2008.csv,un integrated regional information networks,91,97,0.938
allafrica_2008.csv,un news service,17,21,0.81
allafrica_2008.csv,united nations environment program (nairobi),1,1,1.0
allafrica_2008.csv,united nations office for the coordination of humanitarian affairs (new york),3,3,1.0
allafrica_2008.csv,united nations world food programme (rome),3,3,1.0
allafrica_2008.csv,united states embassy (abidjan),1,1,1.0
allafrica_2008.csv,vanguard (lagos),134,184,0.728
allafrica_2008.csv,world trade organization (geneva),1,1,1.0
allafrica_2008.csv,zimbabwe independent (harare),6,6,1.0
allafrica_2008.csv,zimbabwe standard (harare),5,11,0.455
allafrica_2009.csv,accra mail (accra),5,6,0.833
allafrica_2009.csv,addis fortune (addis ababa),5,6,0.833
allafrica_2009.csv,africa renewal (united nations),2,3,0.667
allafrica_2009.csv,"africafocus (washington, dc)",4,5,0.8
allafrica_2009.csv,african monitor (cape town),2,2,1.0
allafrica_2009.csv,agencia de informacao de mocambique (maputo),29,30,0.967
allafrica_2009.csv,allafrica.com,18,18,1.0
allafrica_2009.csv,alliance for a green revolution in africa (nairobi),4,4,1.0
allafrica_2009.csv,"america.gov (washington, dc)",12,12,1.0
allafrica_2009.csv,angola press agency (luanda),10,11,0.909
allafrica_2009.csv,arusha times (arusha),15,18,0.833
allafrica_2009.csv,bill and melinda gates foundation (seattle),3,3,1.0
allafrica_2009.csv,buanews (tshwane),0,1,0.0
allafrica_2009.csv,business daily (nairobi),18,20,0.9
allafrica_2009.csv,business day (johannesburg),6,10,0.6
allafrica_2009.csv,cameroon tribune (yaoundã©),21,24,0.875
allafrica_2009.csv,cameroon tribune (yaoundé),12,13,0.923
allafrica_2009.csv,cape argus (cape town),1,3,0.333
allafrica_2009.csv,catholic information service for africa (nairobi),3,3,1.0
allafrica_2009.csv,commonwealth news and information service (london),2,5,0.4
allafrica_2009.csv,concord times (freetown),20,25,0.8
allafrica_2009.csv,content from a premium partner african development bank (abidjan),1,1,1.0
allafrica_2009.csv,"content from a premium partner the whitaker group (washington, dc)",2,2,1.0
allafrica_2009.csv,content from a premium partner united bank for africa group (lagos),2,2,1.0
allafrica_2009.csv,daily champion (lagos),35,55,0.636
allafrica_2009.csv,daily independent (lagos),63,98,0.643
allafrica_2009.csv,daily trust (abuja),129,162,0.796
allafrica_2009.csv,east african business week (kampala),5,6,0.833
allafrica_2009.csv,fahamu (oxford),10,13,0.769
allafrica_2009.csv,financial gazette (harare),6,6,1.0
allafrica_2009.csv,focus media (kigali),8,13,0.615
allafrica_2009.csv,foroyaa newspaper (serrekunda),3,8,0.375
allafrica_2009.csv,ghanaian chronicle (accra),22,36,0.611
allafrica_2009.csv,government of liberia (monrovia),2,2,1.0
allafrica_2009.csv,health-e (cape town),0,1,0.0
allafrica_2009.csv,hirondelle news agency (lausanne),1,2,0.5
allafrica_2009.csv,"human rights watch (washington, dc)",1,1,1.0
allafrica_2009.csv,institute for war & peace reporting,3,3,1.0
allafrica_2009.csv,inter press service,51,58,0.879
allafrica_2009.csv,leadership (abuja),37,60,0.617
allafrica_2009.csv,mediaglobal (new york),1,1,1.0
allafrica_2009.csv,mmegi/the reporter (gaborone),22,35,0.629
allafrica_2009.csv,namibia economist (windhoek),2,5,0.4
allafrica_2009.csv,new democrat (monrovia),0,1,0.0
allafrica_2009.csv,new era (windhoek),3,7,0.429
allafrica_2009.csv,new vision (kampala),357,421,0.848
allafrica_2009.csv,public agenda (accra),14,19,0.737
allafrica_2009.csv,scidev.net,17,17,1.0
allafrica_2009.csv,shabait.com (asmara),6,7,0.857
allafrica_2009.csv,southern african news features (harare),1,1,1.0
allafrica_2009.csv,sw radio africa (london),1,2,0.5
allafrica_2009.csv,tanzania daily news (dar es salaam),2,2,1.0
allafrica_2009.csv,the analyst (monrovia),3,6,0.5
allafrica_2009.csv,the citizen (dar es salaam),19,22,0.864
allafrica_2009.csv,the daily monitor (addis ababa),3,3,1.0
allafrica_2009.csv,the daily observer (banjul),16,16,1.0
allafrica_2009.csv,the east african (nairobi),39,43,0.907
allafrica_2009.csv,the herald (harare),60,64,0.938
allafrica_2009.csv,the independent (kampala),4,4,1.0
allafrica_2009.csv,the informer (monrovia),7,12,0.583
allafrica_2009.csv,the monitor (kampala),124,135,0.919
allafrica_2009.csv,the namibian (windhoek),2,9,0.222
allafrica_2009.csv,the nation (nairobi),48,69,0.696
allafrica_2009.csv,the new times (kigali),74,97,0.763
allafrica_2009.csv,the observer (kampala),11,16,0.688
