Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
cassava,Saraki Advises W/Bank On Funds Release,https://allafrica.com/stories/200412300697.html,Nigeria: Saraki Advises W/Bank On Funds Release,27 December 2004,This Day (Lagos),http://www.thisdaylive.com/,,"Ilorin — Governor Bukola Saraki of Kwara State has advised the World Bank to review the procedures for releasing funds to states for development programmes.
A statement by the Chief Press Secretary to the governor, Mr.Bisi Abidoye in Ilorin quoted the governor as saying this at the just concluded Nigeria Country Assistance Strategy Consultative Forum at Ijebu-Ode in Ogun State.
The governor urged the bank to focus its assistance on key projects capable of enhancing the rapid development of the country, pleaded that only sectors and projects on which careful assessment had been done based on the actual needs of states should be given priority.
Arguing that many years of assistance by the World Bank had not yielded commensurate results, the governor decried the poor method of data collection in the country and called for appropriate yardsticks for measuring the performance of states by the Bank.
Saraki said assistance of the bank should be intensified in provision of water in rural areas; road network; improved power generation and qualitative education.
He called for small-scale processing unit at the council level to minimise wastages of cassava, which he said, could be processed into cassava chips and pellets.
He urged the bank to engender competitiveness and partnership to ensure the success of its programmes and praised its vision at focusing on states."
cassava;sweet potato,Spare Time for Your Children This Xmas,https://allafrica.com/stories/200412200903.html,Uganda: Spare Time for Your Children This Xmas,20 December 2004,New Vision (Kampala),http://www.newvision.co.ug/,,"Kampala — Memories of my childhood fill me with nostalgia. I remember December as a time of strengthening our family bonds. It was a time when our family could sit around a fireplace and enjoy each other's company. Our father could share tales of the olden days as we roasted sweet potatoes and cassava. While other more affluent families gathered around their television sets, we gathered around a fireplace, not watching movies but enjoying wisdom-filled tales from an old man. Those days are long gone and we cannot enjoy the fireplace union anymore but the memories will never be erased.
I still long for the fireplace moments, not because of the roasted potatoes we shared, but the solidarity those moments created in our family.
As parents dig deep into their pockets for stylish Christmas gifts, there is a gift often forgotten, yet so precious. Time. Children recall clearly and fondly the time spent together more than a birthday or a Christmas present. Any family wishing to build solidarity must invest quality time together.
We are living in a fast-paced world. Families are caught in life corridors as they struggle to make ends meet. Relationship between family members is no longer a priority. Survival takes the centre stage. We are becoming part-time parents and strangers to our own children. God forbid!
Do you belong to a category of parents who care for their children through remote control? Many parents desire to have time with their children, but the strains of livelihood make this impossible. The good news is, time is here and your child too is at your disposal. Will you spare some precious time for your child this festive season? Help your child to build a bank of precious memories to keep for life.
The following tips would help you strengthen your family bonds and establish precious memories:
l Develop a culture of having a family time together. Whatever faith you belong to, prayer is an indispensable family activity. Indeed, holding hands during family prayer evokes a sense of belonging and cultivates closeness.
l Spare some time to play with your child. This might sound crazy to many parents, yet children value it so much. Play helps you to relate with your child in a free, relaxed atmosphere. Fly kites, play indoor games and jump around together. This is the joy of parenthood. Enjoy it!
l Hold hands in an evening or nature walk with your child. Answer their questions as they wonder why the sky is blue and leaves are green.
l These family activities set your family apart and accord it a unique identity. Did you know that children transfer family culture and values from parents to their own families later in life? It looks simple yet you are building a legacy, which will remain through generations. Remember, your home is a model. Ensure that your child receives the right orientation from your family.
Your child doesn't need things as much as he needs you. Although childhood is a precious stage, it is passing away. Utilise it and leave a rubberstamp in your child's life. How great will you feel when your child describes you as 'a faithful, caring and responsible parent' 15 years from now? Do not forget that time spent with your child is more precious than an expensive Christmas gift. Wishing you a merry Christmas in your child's company."
cassava,Nigeria And the World,https://allafrica.com/stories/200412200602.html,Nigeria And the World,18 December 2004,This Day (Lagos),http://www.thisdaylive.com/,,"Lagos — Philip Asiodu at Seventy
""An indiscreet use of oil revenues could create a false standard-of-living and a pattern of consumption which, if not backed up by the development of internal industrial capacity, would lead to serious economic and social troubles when the revenues from oil, relative to rising expectations of the people and the growing population, begin to decline.
Philip Asiodu as Permanent Secretary, Ministry of Mines and Power, March 1972. I return yet again to the place of the intellectual enterprise in nation-building. I was privileged to have a close encounter with Mr. Allison Ayida, Nigeria's former Head of Service, in Oxford in the late spring of 2003. The occasion was a conference of scholars to chart a direction for Nigeria's foreign relations in the new century.
Mr. Ayida presided over one of the panels at the conference. He also gave the keynote address during the conference dinner. He spoke little during the deliberations, only intervening when there was a real danger that discussions were veering off course. He was ever courteous, articulate. In the refectory of St Antony's College where we had repaired to for lunch, he carried his food tray himself, stood in line with the rest of us younger scholars, and patiently waited his turn. Allison Ayida was the very picture of humility.
Mr. Ayida's countenance, radiating a gentle serenity, and his unique insights all through the conference, forced me to undertake a reassessment of the place of that first generation of incredibly young civil servants and policy makers who were saddled with the task of piloting the nation to prosperity and social order after independence. Shortly after defending my thesis in Oxford in the late summer of 2002, I had returned to the Bodleian Library and re-read Ayida and Asiodu's writings on Nigeria and how she might best serve her diverse peoples. I had been re-educated, an epiphany the conference encounter further confirmed.
On returning to Nigeria a couple of months later I went to visit with Mr. Ayida in his Lagos office but was told he was away on holiday. I sought out a friend who is related to Philip Asiodu and asked him to kindly arrange a meeting. I had had occasion to say harsh things about Asiodu's role in government in this column, and I felt a need, in the light of the new understanding my reading in the Bodleian afforded me, to make ammends where I considered this necessary, but also to defend my stance where I judged it right.
Sadly, the meeting did not take place as I had to leave Lagos overnight to travel to the Niger delta where Nigerian troops had surrounded yet another village and were threatening to flatten it with machinegun fire - all because the villagers had had 'the audacity' of asking Shell executives to install electricity in their hamlet in exchange for the millions of dollars in oil they take away from their land every month.
When news reached me in January 2004 that Asiodu was about to clock seventy and that preparations were underway to mark the event in various social gatherings, I chose to stay away and instead asked for latest material on his life and times published in Nigeria that were not available in Oxford, to enable me have a rounded picture of the celebrant.
I hardly attend birthday parties and sundry social events. The photographs of overdressed Nigerians that smile at you from the Sunday newspaper social pages never fail to irritate me. What is there to smile at when four decades after independence Nigerian homes are without piped water or reliable power supply or efficient and affordable phone lines? What is there to smile at when some fifty million young Nigerian women and men are without work and without skills and without hope, and are now drifting into armed robbery and prostitution and sundry vices, a prelude to the fire that will storm into the multi-million Naira homes of these smiling 'Owambe' personages one day soon?
Thankfully, the events marking Asiodu's seventieth birthday were low-keyed, restrained, and animated by the intellectualism that is now a rarity in Nigerian social life, but which was taken for granted in the late 1950s into sixties when he and his fellow permanent secretaries set out to do battle with poverty, illiteracy and disease - the legacies that four hundred years of slavery and colonialism had saddled the peoples of Africa with. I have been reading two books, one a collection of essays written by the celebrant himself, and the other a biography entitled Philip Asiodu: A Pillar of Nation Building, written by Oladapo Odebiyi. This is my way of participating in the ceremony of eulogies.
The subject of a biography is best served when the author maintains a distance the easier to see him or her in the round, foibles, virtues and all. Indeed, our virtues shine forth ever more brightly when they are made to do battle with the less noble parts of our nature and emerge triumphant in the fullness of time. Oladapo Odebiyi stood too close to his subject for comfort, forcing the reader of this otherwise fine biography to seek out alternative narratives to balance his story. But one fact stands incontestable: Philip Chukwuedo Asiodu, like his friend Allison Ayida, is a remarkable man, a path-breaking achiever in diverse fields of life.
I should like to dwell on three achievements, among so many, for which future chroniclers of Nigeria's political and economic history will have cause to remember Philip Asiodu. The young Asiodu, then only thirty two, was a member of the high-powered Federal Economic and Finance Advisory Committee, a policy think tank set up by the government of the late Prime Minister Tafawa Balewa when General Johnson Aguiyi-Ironsi seized power in January 1966 and began preparations to dissolve the regions and impose a unitary government on the country.
It is to their credit that Asiodu, Ayida and several other permanent secretaries on the Committee warned the military government on the dangers of Decree No. 34 - a position that was to be fully vindicated a year and half later when the country was plunged into civil war. As Permanent Secretary in the Federal Ministry of Industries, Asiodu put in place in 1966 a five year development plan which by 1971 had installed a backward integration programme for the textile industry, ending the importation of baft. Asiodu was one of the chief pioneering spirits behind economic integration in the West African region - through facilitating the emergence of the regional ECOBANK group.
Long before Obasanjo's merry crowd latched on cassava export as the 'new' golden elixir, Philip Asiodu had written a series of policy papers in the early 1970s highlighting the pivotal place of this product in a strategy for Nigerian industrialization. It is for these reasons that I dedicate this column today to Philip Asiodu.
And I urge you, dear reader, to get hold of a copy of his biography in the bookshop. It is not only the story of the man; it is also the story of our nation on the cusp of seismic changes in her turbulent history and the manner in which a remarkable generation responded to these challenges."
cassava,Nigeria/China in Cassava Export Deal,https://allafrica.com/stories/200412170517.html,Nigeria/China in Cassava Export Deal,17 December 2004,Nigeria First (Abuja),http://www.nigeriafirst.org/,,"Abuja — Nigeria and China have reached an agreement for the export of over 5,000 metric tonnes of cassava to China.
The Minister of Commerce, Mr Idris Waziri announced this on 15 December in Abuja when he met with members of the Cassava Exporters Association of Nigeria.
He also announced that the Nigerian Export Import Bank has set aside N400 million to assist cassava chips exporters.
Waziri challenged exporters to take advantage of the opportunity provided by business with China, as this could diversify Nigeria's economy.
In a recent visit to China, Waziri was informed of the Chinese preference for Nigerian cassava chips over Taiwanese cassava.
Exportation is expected to begin before the end of the first quarter of 2005."
cassava,Killer Baby Food Floods Markets - NAFDAC Raises Alarm,https://allafrica.com/stories/200412080407.html,Nigeria: Killer Baby Food Floods Markets - NAFDAC Raises Alarm,8 December 2004,Daily Champion (Lagos),http://www.champion.com.ng/,,"Lagos — NATIONAL Agency for Food and Drugs Administration and Control (NAFDAC) yesterday alerted the public to a fake, killer SMA infant baby formula in the market, saying the product is stuffed with cassava flour.
Already, a suspect, Mr. Sixtus Agbaegbon, has been dragged before a Federal High Court, Abuja charged with being in possession of dangerous products that could kill children and for illegal manufacture and faking of SMA baby milk.
Speaking at a training programme for NAFDAC Monitoring Officers on Marketing of Breast Milk Substitutes (BMS) in Abuja, the Director General of the agency, Dr (Mrs) Dora Akunyili, said the infant formula did not comply with international safety standards.
Akunyili said due to non-adherence to the international marketing standards, Nigerian babies were exposed to avoidable health hazards.
Stressing that NAFDAC was worried that child killer ailments like low intelligent quotient (IQ), infant mortality, physical disabilities, low vision as well as other sickness have been traced to non-compliance with international safety codes in the production and marketing of baby food items.
At the court in Abuja yesterday the prosecutor Mr Kingsley Ejiofor, of the office of the Attorney-General of the Federation, said the offence contravenued section 1(9) of the Counterfeit and Fake Drugs and unwholesome Processed Foods (Miscellaneous) Act Cap C 34 CFN, 2002 and punishable under section 3 (1) (9) of same Act.
Also, Mr. Agbaegbu was alleged to have contavened section 8 of the Marketing (Breast Milk Substitutes) Act Cap M5 LFN, 2002, punishable under section 11 of the same Act.
Mr Ejiofor told Justice Awuli Chikere that the accused could not physically appear in court to answer to the charges because he was sick.
The counsel had allegedly confessed to the crime which has the consequences leading to vomiting, diarrhoea, stomach pain, fever and death if consumed by children.
The arraignment followed an apology demanded from the Anambra State Pure Water Manufacturers Association. According to Mrs Akunyili, while briefing newsmen in Abuja, the association had lied to the public that the agency had increased the registration fee for pure water manufacturing license fees.
Pointing out that at no point did NAFDAC do such a thing, she said the fees paid for product registration were fixed since 2002 adding that ""we do not have any intention to increase the fees.""
She stated that rather than ""singly increase the price of pure water, they (seller) should not hide under an alibi that NAFDAC increased its registration fees whereas we did not do so.""
Mrs Akunyili noted that the agency would be forced to mobilise against them, stressing that ""what they did was very wrong.""
She said even though pure water manufactures receive much returns on their investment, ""they should be satisfied with what they make rather than compound the masses hardship, especially by telling lies with NAFDAC name."""
cassava,'Why Foreigners Snub Investment in Nigeria',https://allafrica.com/stories/200411301394.html,Nigeria: 'Why Foreigners Snub Investment in Nigeria',30 November 2004,This Day (Lagos),http://www.thisdaylive.com/,,"Port Harcourt — Public Affairs Officer, United States of America (USA) embassy in
Nigeria, Ms Claudio Anyaso has advanced a reason why foreign investment is
low in Nigeria.
Fielding questions from newsmen in Port Harcourt yesterday, the officer
said foreigners shun investment in Nigeria because Nigerians themselves are
not investing in their own country.
""If Nigerians do not invest in their own country, why should other
people invest in Nigeria"", she said; stressing that Nigerians would always
want others to do something for them which they could do by themselves.
The embassy official who was in Port Harcourt to commission the Public
Information center on America called America Corner, said investment was the
only way to build the economy adding that the key to economic development
was self-help and any nation that wants to progress must put in to its own
development its resources.
She maintained that the American government's foreign policy in
democracy, free trade and any other area will continue without any
significant difference from what is presently implemented. Anyaso commended
the Nigerian government for its current reforms going on in the country and
some projects like the cassava project and programmes on HIV/AIDS.
She emphasised that accountability, transparency, the rule of the law
among other things are crucial for the success of the reforms."
cassava,Everlight College: a School Chance for Bunga's Deprived,https://allafrica.com/stories/200411300908.html,Uganda: Everlight College: a School Chance for Bunga's Deprived,29 November 2004,New Vision (Kampala),http://www.newvision.co.ug/,,"Kampala — Many affluent families employ house helps the majority of whom are either orphans or those who dropped out of school for various reasons. Some are very intelligent, but could not continue with education.
It was against this background that in 2001, Mrs. Specioza Suruma started Everlight College, Bunga, to cater for these wretched of the earth. From a tree shed school with only one building then, the wife to Dr. Ezra Suruma, the director of economic affairs at the Movement Secretariat, hopes to give these children a bright future.
""It was the situation at my home that drove me to open the school,"" says Mrs. Suruma, the director and proprietor of Everlight College.
""I discovered that my houseboy was very intelligent, but his intelligence was misguided. He leaned more toward destructive work. I decided to start the school as guidance to children who would otherwise have no chance to go to secondary school.
""I look at these children. Some of them are very brilliant but unless somebody guides them, they cannot be useful to themselves, their families or the nation,"" she says with concern.
Mrs. Suruma holds a Bachelor of Education degree from Makerere University and has taught in several schools, including Kibibi Secondary School, Mengo SS, Lincoln International (now International School of Uganda) as well as Rainbow Academy.
Using her meagre resources, she partitioned one of the rooms of the only building then into senior one and two. She then put an advert for teachers and employed nine of them.
She had three pioneer students - her houseboy, a sixteen-year old girl from the neighbourhood and her friend's niece. Each of the teachers stood before one student and taught with enthusiasm.
""It was very difficult in the beginning because I had to find means of paying the teachers,"" she recalls.
But with the help of her husband, the school limped on and soon the enrolment grew to 15, but most studied without paying any fees. It became hard to pay teachers' salaries when her husband also run out of resources. ""At one point, one of the teachers had to go to Bunga Hill to borrow chalk,"" Mrs. Suruma recounts.
By the end of the year, Mrs Suruma was so stressed that she decided to close the school and start looking for a job.
""I decided to find a job so that I could pay the teachers,"" Mrs. Suruma says.
The following year, 15 students showed up with old teachers and new ones looking for vacancies. The need was big and so the school had to reopen. By the end of the term, they were 40.
Today, Everlight College has grown to three blocks, 12 teachers and 93 students, the pioneers now being in senior five. The school also has a boarding section. The girls' dormitory is a four-bedroom house, which is part of the Suruma family property. Mrs. Suruma's Boys' quarters serve as the boys' dormitory.
The school has school gardens growing maize, cassava, potatoes, onions, matooke, beans and vegetables. These supplement their diet.
The students are also involved in co-curricular activities like music, dance and drama and sports, occasionally holding competitions with neighbouring schools.
As Mrs. Suruma walks around the school, it is evident that she has a personal relationship with the students as she calls them by name. ""My vision is to give the students my heart and to have their hearts, to be able to love each other, to grow together,"" she says.
The students are calm, neat and disciplined. ""It is the Christian base here that has helped us transform these children,"" she says. She says that about 80% of the students are orphaned and some live on their own, hence, have no one to discipline them.
""The motto here is character building. By the end of their term, their character has been transformed and the community can testify to that,"" she says.
The school instills in the children discipline, the fear of God, the spirit of voluntarism and the motivation to work hard. Mrs. Suruma's desire is to produce educatable citizens who can use their creativity to make a living.
Even though the school is Christian-founded, it is open to people from all religious denominations.
There is still a big need for expansion of the school. NGOs and government tend to be bent toward younger children and neglect secondary education.
Mrs. Suruma believes that someone has to pick up those children who have only ended at primary level and give them secondary education, so that they have a better chance in the future.
Vision for Africa currently sponsors about 20 students in the school, while Mrs. Suruma herself sponsors 10. They have enough land to expand but no money.
""My plan is to find funding and people who are like-minded to join me in this noble cause. I can't do it on my own,"" she says.
Mrs. Suruma insists that Everlight College is not a school for house boys and house girls or for the disadvantaged as many people think.
She is just giving chance to people who would have otherwise not had a secondary education a chance to have one."
cassava,15 Freed From Angolan Captivity,https://allafrica.com/stories/200411290909.html,Zambia: 15 Freed From Angolan Captivity,26 November 2004,The Times of Zambia (Ndola),http://www.times.co.zm/,,"ALL the 15 Zambians arrested by Angolan security forces on October 20, 2004 have been unconditionally released.
Home Affairs Minister Ronnie Shikapwasha told Parliament in a ministerial statement yesterday that the 15, who were all men, were released on November 19, 2004 and brought to Mwinilunga district by the Zambian immigration officers on November 20.
Lieutenant General Shikapwasha said the men, who came through Kamapanda border post, were in good health and reported that they had not been harassed but rather subjected to manual work like slashing during the captive period.
The minister said the men, who were arrested for using bush paths, had no weapons and the bicycles they used to enter Angola had since been handed back.
However, one bag of cassava, bundles of fish and money that that the men were found with had not been recovered.
Gen Shikapwasha warned Zambians that crossing into a foreign country without proper documentation was a serious and punishable offence.
He paid tribute to the Angolan authorities for the unconditional release of the Zambian men.
""This only goes to show the strong bondage that exists between the two sister countries,"" Gen Shikapwasha said.
The minister also paid tribute to the security and defence forces of the two countries for working together in an operation that did not result into any loss of life.
And the minister said Government was still negotiating for easy entry into Angola for Zambians living along the border lines as was the situation along other border points where people living within the radius of 30 kilometres were only given passes to cross into the other country.
Gen Shikapwasha said the situation was different with Angola which has just emerged out of a war situation and systems had to be put in place, among them, the pass system for those along the border lines through the Joint Permanent Commission (JPC) for the two countries.
The minister said Government was doing what it could to mark the border and the process was already underway in Eastern Province through the ministry of Lands.
And Parliament heard yesterday that 21,867 cases of cholera were recorded between 1991 and 2004 out of which, 1,230 deaths were recorded.
Health Deputy Minister Kapembwa Simbao told the House that no records were available at the ministry for the same incidences of cholera for the period between 1970 and 1981.
The deputy minister was responding to a question by Chiengi MP Katele Kalumba (MMD) who wanted to know the yearly incidences of cholera morbidity recorded for the periods 1970 and 2004.
The House also heard that the ministry of Health would deploy medical doctors currently at the Central Board of Health to hospitals as soon as the National Health Act was repealed.
Health Minister Brian Chituwo told the House that the ministry had embarked on a retention scheme to attract medical personnel to rural areas through an incentive mechanisms with the support of the Netherlands government."
cassava,"Would You Like Some Goat, Please?",https://allafrica.com/stories/200411180852.html,"Kenya: Would You Like Some Goat, Please?",19 November 2004,The Nation (Nairobi),http://www.nation.co.ke/,,"Nairobi — When Matheka Mwololo and Joyce Wanza married in 1983, they made a decision that stunned their guests: instead of a wedding cake, they had roast goat. Expecting tiers of cake with icing, ribbons and flowers, they were faced with roast goat on wooden spikes.
But the guests soon caught the spirit of the unique offering and dug in. They left licking their lips, having thoroughly approved of the alternative cake. Says Mwololo, a doctor: ""The wedding cake represents the first meal the newly-weds offer their special guests. Among the Akamba, the goat is slaughtered only for very special guests.""
In honour of the occasion, the goat was roasted in vertical rather than the horizontal position in ordinary goat eating parties. ""It was propped on three sticks for ease of cutting of the meat, the same way a cake is laid to make cutting easy,"" says Mwololo.
Why go to so much trouble? Mwololo laughs, then says: ""I just wanted to be different in a positive way. I took into consideration the fact that my forefathers had no cakes, but lots of goats to feed their guests on occasions they considered important.""
He pauses, then adds: ""I considered my wedding an African cultural event. In keeping with Kamba tradition, my mother smeared my wife with raw ghee inside the church. Ordinarily, that happens at the entrance to the mother-in-law's kitchen as a sign that she has accepted and respects her son's choice of bride.""
Mwololo went out of his way to look for a traditional equivalent of the ring, with no luck. In place of suits and ties, Mwololo and his party wore kitenge outfits. ""My wife was prevailed upon weeks to the ceremony to sport the conventional wedding dress complete with tiara and a net. It was quite a scene to behold as we went down the aisle in colourful diversity!""
Mwololo's ""return to our roots"" approach is typical of a movement by many Africans to reclaim their traditions. Take the case of baptism. Why should we adopt foreign names? I constantly ask myself why my parents gave me the Jewish name Joseph at baptism and not that of my paternal grandfather Odiembo or my maternal one, Odegi, who was famous for his bravery and foresight.
Jaramogi Oginga Odinga dropped his baptismal name, Adonijah, because it probably did not mean much to him. And President Mwai Kibaki is rarely referred to as Emilio. And, of course, there was the case of Zairean dictator Joseph Mobutu, who exchanged Joseph for Sese Seko Kuku Ngbendu wa Nzambanga (the cock that rules hens) and prevailed upon his people to discard their foreign names.
For most of us, it is a mish-mash of the traditional and a modern attitude. While clergy in mainstream churches still dress in the full regalia of the ancient Roman empire, those in the Seventh Day Adventist Church have gone ordinary and dress is not an issue. Among the Legio Maria, it is expected that followers remove six of their lower teeth in keeping with Luo tradition that is hardly practiced outside of the sect.
So, think about it: What's the worst that would happen if you had cassava, mukimo or fish instead of the ceremonial cake? That famous cake that has become synonymous with weddings and other ceremonies in modern times, according to theology lecturer Joseph Ettori, has nothing to do with Christianity. ""The cake, as we know it today, is British in origin but has been widely adopted as the ceremonial special meal due to the indelible influence of the British,"" he says."
cassava,Mumuni: We'll Uproot NPP,https://allafrica.com/stories/200411180338.html,Ghana: Mumuni: We'll Uproot NPP,18 November 2004,Ghanaian Chronicle (Accra),http://thechronicle.com.gh/,,"Takoradi —  ...Like Cassava
Alhaji Mohammed Mumuni, the crutches bearing running mate of Prof. Atta
Mills has told the zongo communities in the Sekondi-Takoradi metropolis that
with their help, the ruling National Patriotic Party (NPP) government would
be uprooted like cassava after the December 7th election to enable the
National Democratic Congress (NDC) come back to implement its human-centered
policies to save Ghanaians from their current hardship.
He said even though the NPP had asked Ghanaians in their 2000
electioneering campaign to study their life style before casting their
votes, they had now worsened the plight of the very people they asked to
study their life style through increases in utilities and consumable
goods. The worst of it all was the unreasonable increase in school fees,
which parents were struggling to pay.
Alhaji Mumuni who was on a campaign tour of the moslem communities in
the western region said the NPP was pursuing the policy of property-owning
democracy, which usually favored the rich in society without thinking about
the downtrodden as the NDC government, had been doing.
He said when they were in government, they had been approached several
times to embrace the HIPC initiative but they rejected it because of the
conditions attached to it, but the NPP had accepted it with both arms and
the result was the current hardships, though the government would still not
accept that HIPC was a failure.
He noted that the astronomical increase in the prices of petroleum
products, high electricity and water tariffs and the general high cost of
living in the country could be attributed to the HIPC conditions but because
the NPP government did not care about the poor in society, they were not
worried about these increases.
Mumuni said what the NPP was rather trumpeting upon was their so-called
success in the management of the economy at the macro level by bringing down
inflation and also reducing interest rate. He said some time past, the NDC
reduced inflation to single digit but they did not make the kind of noise
that the NPP was making even though they were yet to achieve this feat-
single digit inflation.
The NDC running mate further said if the achievements the NPP was
trumpeting were true, there would not have existed the kind of abject
poverty, unemployment and collapse of companies that Ghanaians were
experiencing at the moment.
He assured the moslem community and Ghanaians in general that when given
the chance to rule the country once again, the NDC, as a human- centered
party, would fight poverty with sharp focus and also reach out to the
vulnerable in the society to save them from their present suffering.
The promises the NPP made about positive change had come to nothing he
said, adding that politics was about the welfare of the people, not
suffering. ""You compare the cost of living in 2000 and what is pertaining
today- everything is out of gear because we have a government that pursues
property-owning democracy that only addresses the top bracket in the
society,"" he said.
Mumuni who a pulled large crowds in the moslem communities that he
visited, especially Effia Kuma zongo in Takoradi, appealed to the people not
to make the mistake and vote for NPP again since that would spell their
doom. He thanked the Moslems also for their prayers especially in the recent
accident that he had and thanked God that he was still alive, contrary to
what others had been expecting.
A former western regional minister, Mrs. Esther Lily Nkansah who was
also the NDC parliamentary candidate for Takoradi told the people that the
NPP government was using money to buy the conscience of the Ghanaian
woman. She noted that if indeed the government was desirous of helping women
in the society, they would not have waited till a few days to the election
to start distributing money under the guise of boosting their trading
activities. ""We as women should note that this government is deceiving us,
so let us vote them out from power,"" she urged."
